,caption,image_file,image_id
6160,it is a parking lot with many cars densely arranged .,./UCM_Captions/imgs/1544.tif,1544
6161,many cars densely arranged in the parking lot .,./UCM_Captions/imgs/1544.tif,1544
6162,lots of cars parked in lines in the parking lot .,./UCM_Captions/imgs/1545.tif,1545
6163,lots of cars parked neatly in the parking lot .,./UCM_Captions/imgs/1545.tif,1545
6164,many cars arranged neatly in the parking lot .,./UCM_Captions/imgs/1545.tif,1545
6165,it is a parking lot with many cars densely arranged .,./UCM_Captions/imgs/1545.tif,1545
6166,many cars densely arranged in the parking lot .,./UCM_Captions/imgs/1545.tif,1545
6167,lots of cars parked in lines in the parking lot .,./UCM_Captions/imgs/1546.tif,1546
6168,lots of cars parked neatly in the parking lot .,./UCM_Captions/imgs/1546.tif,1546
6169,many cars arranged neatly in the parking lot .,./UCM_Captions/imgs/1546.tif,1546
6170,it is a parking lot with many cars densely arranged .,./UCM_Captions/imgs/1546.tif,1546
6171,many cars densely arranged in the parking lot .,./UCM_Captions/imgs/1546.tif,1546
6172,lots of cars parked in lines in the parking lot .,./UCM_Captions/imgs/1547.tif,1547
6173,lots of cars parked neatly in the parking lot .,./UCM_Captions/imgs/1547.tif,1547
6174,many cars arranged neatly in the parking lot .,./UCM_Captions/imgs/1547.tif,1547
6175,it is a parking lot with many cars densely arranged .,./UCM_Captions/imgs/1547.tif,1547
6176,many cars densely arranged in the parking lot .,./UCM_Captions/imgs/1547.tif,1547
6177,lots of cars parked in the parking lot .,./UCM_Captions/imgs/1548.tif,1548
6178,lots of cars parked scatteredly in the parking lot .,./UCM_Captions/imgs/1548.tif,1548
6179,many cars parked scatteredly with some empty parking spaces in the parking lot .,./UCM_Captions/imgs/1548.tif,1548
6180,it is a parking lot with many cars parked scatteredly and some parking spots are free .,./UCM_Captions/imgs/1548.tif,1548
6181,many cars parked scatteredly with some free parking spots in the parking lot .,./UCM_Captions/imgs/1548.tif,1548
6182,lots of cars parked in the parking lot .,./UCM_Captions/imgs/1549.tif,1549
6183,lots of cars parked scatteredly in the parking lot .,./UCM_Captions/imgs/1549.tif,1549
6184,many cars parked scatteredly with some empty parking spaces in the parking lot .,./UCM_Captions/imgs/1549.tif,1549
6185,it is a parking lot with many cars parked scatteredly and some parking spots are free .,./UCM_Captions/imgs/1549.tif,1549
6186,many cars parked scatteredly with some free parking spots in the parking lot .,./UCM_Captions/imgs/1549.tif,1549
6187,lots of cars parked in the parking lot .,./UCM_Captions/imgs/1550.tif,1550
6188,lots of cars parked scatteredly in the parking lot .,./UCM_Captions/imgs/1550.tif,1550
6189,many cars parked scatteredly with some empty parking spaces in the parking lot .,./UCM_Captions/imgs/1550.tif,1550
6190,it is a parking lot with many cars parked scatteredly and some parking spots are free .,./UCM_Captions/imgs/1550.tif,1550
6191,many cars parked scatteredly with some free parking spots in the parking lot .,./UCM_Captions/imgs/1550.tif,1550
6192,lots of cars parked in the parking lot .,./UCM_Captions/imgs/1551.tif,1551
6193,lots of cars parked scatteredly in the parking lot .,./UCM_Captions/imgs/1551.tif,1551
6194,many cars parked scatteredly with some empty parking spaces in the parking lot .,./UCM_Captions/imgs/1551.tif,1551
6195,it is a parking lot with many cars parked scatteredly and some parking spots are free .,./UCM_Captions/imgs/1551.tif,1551
6196,many cars parked scatteredly with some free parking spots in the parking lot .,./UCM_Captions/imgs/1551.tif,1551
6197,lots of cars parked neatly in the parking lot .,./UCM_Captions/imgs/1552.tif,1552
6198,lots of cars parked in lines in the parking lot .,./UCM_Captions/imgs/1552.tif,1552
6199,many cars closed to each other with some empty parking spaces in the parking lot .,./UCM_Captions/imgs/1552.tif,1552
6200,it is a parking lot with many cars parked neatly and some parking spots are free .,./UCM_Captions/imgs/1552.tif,1552
6201,many cars are closed to each other with some free parking spots in the parking lot .,./UCM_Captions/imgs/1552.tif,1552
6202,lots of cars parked neatly in the parking lot .,./UCM_Captions/imgs/1553.tif,1553
6203,lots of cars parked in lines in the parking lot .,./UCM_Captions/imgs/1553.tif,1553
6204,many cars closed to each other with some empty parking spaces in the parking lot .,./UCM_Captions/imgs/1553.tif,1553
6205,it is a parking lot with many cars parked neatly and some parking spots are free .,./UCM_Captions/imgs/1553.tif,1553
6206,many cars are closed to each other with some free parking spots in the parking lot .,./UCM_Captions/imgs/1553.tif,1553
6207,lots of cars parked neatly in the parking lot .,./UCM_Captions/imgs/1554.tif,1554
6208,lots of cars parked in lines in the parking lot .,./UCM_Captions/imgs/1554.tif,1554
6209,many cars closed to each other with some empty parking spaces in the parking lot .,./UCM_Captions/imgs/1554.tif,1554
6210,it is a parking lot with many cars parked neatly and some parking spots are free .,./UCM_Captions/imgs/1554.tif,1554
6211,many cars are closed to each other with some free parking spots in the parking lot .,./UCM_Captions/imgs/1554.tif,1554
6212,lots of cars parked neatly in the parking lot .,./UCM_Captions/imgs/1555.tif,1555
6213,lots of cars parked in lines in the parking lot .,./UCM_Captions/imgs/1555.tif,1555
6214,many cars parked neatly with some empty parking spaces in the parking lot .,./UCM_Captions/imgs/1555.tif,1555
6215,it is a parking lot with many cars parked neatly and some parking spots are free .,./UCM_Captions/imgs/1555.tif,1555
6216,many cars parked in lines with some free parking spots in the parking lot .,./UCM_Captions/imgs/1555.tif,1555
6217,lots of cars parked neatly in the parking lot .,./UCM_Captions/imgs/1556.tif,1556
6218,lots of cars parked in lines in the parking lot .,./UCM_Captions/imgs/1556.tif,1556
6219,many cars parked neatly with many empty parking spaces in the parking lot .,./UCM_Captions/imgs/1556.tif,1556
6220,it is a parking lot with many cars parked neatly and many parking spots are free .,./UCM_Captions/imgs/1556.tif,1556
6221,many cars parked in lines with many free parking spots in the parking lot .,./UCM_Captions/imgs/1556.tif,1556
6222,lots of cars parked neatly in the parking lot .,./UCM_Captions/imgs/1557.tif,1557
6223,lots of cars parked in lines in the parking lot .,./UCM_Captions/imgs/1557.tif,1557
6224,many cars parked neatly with many empty parking spaces in the parking lot .,./UCM_Captions/imgs/1557.tif,1557
6225,it is a parking lot with many cars parked neatly and many parking spots are free .,./UCM_Captions/imgs/1557.tif,1557
6226,many cars parked in lines with many free parking spots in the parking lot .,./UCM_Captions/imgs/1557.tif,1557
6227,lots of cars parked in lines in the parking lot .,./UCM_Captions/imgs/1558.tif,1558
6228,lots of cars parked neatly in the parking lot .,./UCM_Captions/imgs/1558.tif,1558
6229,many cars parked one by one in the parking lot .,./UCM_Captions/imgs/1558.tif,1558
6230,it is a parking lot with many cars densely parked .,./UCM_Captions/imgs/1558.tif,1558
6231,many cars densely arranged in the parking lot .,./UCM_Captions/imgs/1558.tif,1558
6232,lots of cars parked neatly in the parking lot .,./UCM_Captions/imgs/1559.tif,1559
6233,lots of cars parked in lines in the parking lot .,./UCM_Captions/imgs/1559.tif,1559
6234,many cars parked neatly with many empty parking spaces in the parking lot .,./UCM_Captions/imgs/1559.tif,1559
6235,it is a parking lot with many cars parked neatly and many parking spots are free .,./UCM_Captions/imgs/1559.tif,1559
6236,many cars parked in lines with many free parking spots in the parking lot .,./UCM_Captions/imgs/1559.tif,1559
6237,lots of cars parked neatly in the parking lot .,./UCM_Captions/imgs/1560.tif,1560
6238,lots of cars parked in lines in the parking lot .,./UCM_Captions/imgs/1560.tif,1560
6239,many cars parked neatly with many empty parking spaces in the parking lot .,./UCM_Captions/imgs/1560.tif,1560
6240,it is a parking lot with many cars parked neatly and many parking spots are free .,./UCM_Captions/imgs/1560.tif,1560
6241,many cars parked in lines with many free parking spots in the parking lot .,./UCM_Captions/imgs/1560.tif,1560
6242,lots of cars fanned out in the parking lot .,./UCM_Captions/imgs/1561.tif,1561
6243,lots of cars are fanned out in the parking lot .,./UCM_Captions/imgs/1561.tif,1561
6244,many cars fanned out with some empty parking spaces in the parking lot .,./UCM_Captions/imgs/1561.tif,1561
6245,it is a parking lot with many cars fanned out and some parking spots are free .,./UCM_Captions/imgs/1561.tif,1561
6246,many cars fanned out with some free parking spots in the parking lot .,./UCM_Captions/imgs/1561.tif,1561
6247,lots of cars parked neatly in the parking lot .,./UCM_Captions/imgs/1562.tif,1562
6248,lots of cars parked in lines in the parking lot .,./UCM_Captions/imgs/1562.tif,1562
6249,many cars parked neatly with many empty parking spaces in the parking lot .,./UCM_Captions/imgs/1562.tif,1562
6250,it is a parking lot with many cars parked neatly and many parking spots are free .,./UCM_Captions/imgs/1562.tif,1562
6251,many cars parked in lines with many free parking spots in the parking lot .,./UCM_Captions/imgs/1562.tif,1562
6252,lots of cars parked in lines in the parking lot .,./UCM_Captions/imgs/1563.tif,1563
6253,lots of cars closed to each other in the parking lot .,./UCM_Captions/imgs/1563.tif,1563
6254,many cars closed to each other in the parking lot .,./UCM_Captions/imgs/1563.tif,1563
6255,it is a parking lot with many cars densely arranged .,./UCM_Captions/imgs/1563.tif,1563
6256,many cars densely arranged in the parking lot .,./UCM_Captions/imgs/1563.tif,1563
6257,lots of cars parked neatly in the parking lot .,./UCM_Captions/imgs/1564.tif,1564
6258,lots of cars parked in lines in the parking lot .,./UCM_Captions/imgs/1564.tif,1564
6259,many cars parked neatly with many empty parking spaces in the parking lot .,./UCM_Captions/imgs/1564.tif,1564
6260,it is a parking lot with many cars parked neatly and many parking spots are free .,./UCM_Captions/imgs/1564.tif,1564
6261,many cars parked in lines with many free parking spots in the parking lot .,./UCM_Captions/imgs/1564.tif,1564
6262,lots of cars parked in lines with some plants beside in the parking lot .,./UCM_Captions/imgs/1565.tif,1565
6263,lots of cars parked neatly with some plants beside in the parking lot .,./UCM_Captions/imgs/1565.tif,1565
6264,many cars arranged neatly with some plants beside in the parking lot .,./UCM_Captions/imgs/1565.tif,1565
6265,it is a parking lot with many cars densely arranged .,./UCM_Captions/imgs/1565.tif,1565
6266,many cars densely arranged in the parking lot .,./UCM_Captions/imgs/1565.tif,1565
6267,lots of cars parked in lines with some plants beside in the parking lot .,./UCM_Captions/imgs/1566.tif,1566
6268,lots of cars parked neatly with some plants beside in the parking lot .,./UCM_Captions/imgs/1566.tif,1566
6269,many cars arranged neatly with some plants beside in the parking lot .,./UCM_Captions/imgs/1566.tif,1566
6270,it is a parking lot with many cars densely arranged .,./UCM_Captions/imgs/1566.tif,1566
6271,many cars densely arranged in the parking lot .,./UCM_Captions/imgs/1566.tif,1566
6272,lots of cars parked in lines in the parking lot .,./UCM_Captions/imgs/1567.tif,1567
6273,lots of cars parked neatly in the parking lot .,./UCM_Captions/imgs/1567.tif,1567
6274,many cars parked neatly with many empty parking spaces in the parking lot .,./UCM_Captions/imgs/1567.tif,1567
6275,it is a parking lot with many cars parked neatly and many parking spots are free .,./UCM_Captions/imgs/1567.tif,1567
6276,many cars parked in lines with many free parking spots in the parking lot .,./UCM_Captions/imgs/1567.tif,1567
6277,lots of cars parked in lines in the parking lot .,./UCM_Captions/imgs/1568.tif,1568
6278,lots of cars parked neatly in the parking lot .,./UCM_Captions/imgs/1568.tif,1568
6279,many cars parked neatly with many empty parking spaces in the parking lot .,./UCM_Captions/imgs/1568.tif,1568
6280,it is a parking lot with many cars parked neatly and many parking spots are free .,./UCM_Captions/imgs/1568.tif,1568
6281,many cars parked in lines with many free parking spots in the parking lot .,./UCM_Captions/imgs/1568.tif,1568
6282,lots of cars parked in lines in the parking lot .,./UCM_Captions/imgs/1569.tif,1569
6283,lots of cars are closed to each other in the parking lot .,./UCM_Captions/imgs/1569.tif,1569
6284,many cars are closed to each other in the parking lot .,./UCM_Captions/imgs/1569.tif,1569
6285,it is a parking lot with many cars densely arranged .,./UCM_Captions/imgs/1569.tif,1569
6286,many cars densely arranged in the parking lot .,./UCM_Captions/imgs/1569.tif,1569
6287,lots of cars parked in lines in the parking lot .,./UCM_Captions/imgs/1570.tif,1570
6288,lots of cars are closed to each other in the parking lot .,./UCM_Captions/imgs/1570.tif,1570
6289,many cars are closed to each other in the parking lot .,./UCM_Captions/imgs/1570.tif,1570
6290,it is a parking lot with many cars densely arranged .,./UCM_Captions/imgs/1570.tif,1570
6291,many cars densely arranged in the parking lot .,./UCM_Captions/imgs/1570.tif,1570
6292,lots of cars parked neatly in the parking lot .,./UCM_Captions/imgs/1571.tif,1571
6293,lots of cars parked in lines in the parking lot .,./UCM_Captions/imgs/1571.tif,1571
6294,many cars parked neatly with many empty parking spaces in the parking lot .,./UCM_Captions/imgs/1571.tif,1571
6295,it is a parking lot with many cars parked neatly and many parking spots are free .,./UCM_Captions/imgs/1571.tif,1571
6296,many cars parked in lines with many free parking spots in the parking lot .,./UCM_Captions/imgs/1571.tif,1571
6297,lots of cars are very closed to each other in the parking lot .,./UCM_Captions/imgs/1572.tif,1572
6298,lots of cars parked neatly in the parking lot .,./UCM_Captions/imgs/1572.tif,1572
6299,many cars are very closed to each other in the parking lot .,./UCM_Captions/imgs/1572.tif,1572
6300,it is a parking lot with many cars densely arranged .,./UCM_Captions/imgs/1572.tif,1572
6301,many cars densely arranged in the parking lot .,./UCM_Captions/imgs/1572.tif,1572
6302,lots of cars are very closed to each other in the parking lot .,./UCM_Captions/imgs/1573.tif,1573
6303,lots of cars parked neatly in the parking lot .,./UCM_Captions/imgs/1573.tif,1573
6304,many cars are very closed to each other in the parking lot .,./UCM_Captions/imgs/1573.tif,1573
6305,it is a parking lot with many cars densely arranged .,./UCM_Captions/imgs/1573.tif,1573
6306,many cars densely arranged in the parking lot .,./UCM_Captions/imgs/1573.tif,1573
6307,lots of cars are very closed to each other in the parking lot .,./UCM_Captions/imgs/1574.tif,1574
6308,lots of cars parked neatly in the parking lot .,./UCM_Captions/imgs/1574.tif,1574
6309,many cars are very closed to each other in the parking lot .,./UCM_Captions/imgs/1574.tif,1574
6310,it is a parking lot with many cars densely arranged .,./UCM_Captions/imgs/1574.tif,1574
6311,many cars densely arranged in the parking lot .,./UCM_Captions/imgs/1574.tif,1574
6312,lots of cars are very closed to each other in the parking lot .,./UCM_Captions/imgs/1575.tif,1575
6313,lots of cars parked neatly in the parking lot .,./UCM_Captions/imgs/1575.tif,1575
6314,many cars are very closed to each other in the parking lot .,./UCM_Captions/imgs/1575.tif,1575
6315,it is a parking lot with many cars densely arranged .,./UCM_Captions/imgs/1575.tif,1575
6316,many cars densely arranged in the parking lot .,./UCM_Captions/imgs/1575.tif,1575
6317,lots of cars are very closed to each other in the parking lot .,./UCM_Captions/imgs/1576.tif,1576
6318,lots of cars parked neatly in the parking lot .,./UCM_Captions/imgs/1576.tif,1576
6319,many cars are very closed to each other in the parking lot .,./UCM_Captions/imgs/1576.tif,1576
6320,it is a parking lot with many cars densely arranged .,./UCM_Captions/imgs/1576.tif,1576
6321,many cars densely arranged in the parking lot .,./UCM_Captions/imgs/1576.tif,1576
6322,lots of cars are very closed to each other in the parking lot .,./UCM_Captions/imgs/1577.tif,1577
6323,lots of cars parked neatly in the parking lot .,./UCM_Captions/imgs/1577.tif,1577
6324,many cars are very closed to each other in the parking lot .,./UCM_Captions/imgs/1577.tif,1577
6325,it is a parking lot with many cars densely arranged .,./UCM_Captions/imgs/1577.tif,1577
6326,many cars densely arranged in the parking lot .,./UCM_Captions/imgs/1577.tif,1577
6327,lots of cars are very closed to each other in the parking lot .,./UCM_Captions/imgs/1578.tif,1578
6328,lots of cars parked neatly in the parking lot .,./UCM_Captions/imgs/1578.tif,1578
6329,many cars are very closed to each other in the parking lot .,./UCM_Captions/imgs/1578.tif,1578
6330,it is a parking lot with many cars densely arranged .,./UCM_Captions/imgs/1578.tif,1578
6331,many cars densely arranged in the parking lot .,./UCM_Captions/imgs/1578.tif,1578
6332,lots of cars are very closed to each other in the parking lot .,./UCM_Captions/imgs/1579.tif,1579
6333,lots of cars parked neatly in the parking lot .,./UCM_Captions/imgs/1579.tif,1579
6334,many cars are very closed to each other in the parking lot .,./UCM_Captions/imgs/1579.tif,1579
6335,it is a parking lot with many cars densely arranged .,./UCM_Captions/imgs/1579.tif,1579
6336,many cars densely arranged in the parking lot .,./UCM_Captions/imgs/1579.tif,1579
6337,lots of cars are very closed to each other in the parking lot .,./UCM_Captions/imgs/1580.tif,1580
6338,lots of cars parked neatly in the parking lot .,./UCM_Captions/imgs/1580.tif,1580
6339,many cars are very closed to each other in the parking lot .,./UCM_Captions/imgs/1580.tif,1580
6340,it is a parking lot with many cars densely arranged .,./UCM_Captions/imgs/1580.tif,1580
6341,many cars densely arranged in the parking lot .,./UCM_Captions/imgs/1580.tif,1580
6342,it is a river with dense forest on both banks of the river .,./UCM_Captions/imgs/1601.tif,1601
6343,a river with dense forest on both banks of the river .,./UCM_Captions/imgs/1601.tif,1601
6344,green plants flourish on both banks of the river .,./UCM_Captions/imgs/1601.tif,1601
6345,lots of green plants flourish on both banks of the river .,./UCM_Captions/imgs/1601.tif,1601
6346,a river goes through a dense forest .,./UCM_Captions/imgs/1601.tif,1601
6347,it is a river with dense forest on one bank and houses on the other side .,./UCM_Captions/imgs/1602.tif,1602
6348,a river with dense forest on one bank and houses on the other side .,./UCM_Captions/imgs/1602.tif,1602
6349,green plants flourish on both banks of the river .,./UCM_Captions/imgs/1602.tif,1602
6350,lots of green plants flourish on both banks of the river .,./UCM_Captions/imgs/1602.tif,1602
6351,a river goes through this area with dense forest on one bank and houses on the other side .,./UCM_Captions/imgs/1602.tif,1602
6352,it is a river with dense forest on one bank and houses on the other side .,./UCM_Captions/imgs/1603.tif,1603
6353,a river with dense forest on one bank and houses on the other side .,./UCM_Captions/imgs/1603.tif,1603
6354,green plants flourish on both banks of the river .,./UCM_Captions/imgs/1603.tif,1603
6355,lots of green plants flourish on both banks of the river .,./UCM_Captions/imgs/1603.tif,1603
6356,a river goes through this area with dense forest on one bank and houses on the other side .,./UCM_Captions/imgs/1603.tif,1603
6357,it is a river with dense forest on one bank and houses on the other side .,./UCM_Captions/imgs/1604.tif,1604
6358,a river with dense forest on one bank and houses on the other side .,./UCM_Captions/imgs/1604.tif,1604
6359,green plants flourish on both banks of the river .,./UCM_Captions/imgs/1604.tif,1604
6360,lots of green plants flourish on both banks of the river .,./UCM_Captions/imgs/1604.tif,1604
6361,a river goes through this area with dense forest on one bank and houses on the other side .,./UCM_Captions/imgs/1604.tif,1604
6362,it is a river with dense forest on one bank and houses on the other side .,./UCM_Captions/imgs/1605.tif,1605
6363,a river with dense forest on one bank and houses on the other side .,./UCM_Captions/imgs/1605.tif,1605
6364,green plants flourish on both banks of the river .,./UCM_Captions/imgs/1605.tif,1605
6365,lots of green plants flourish on both banks of the river .,./UCM_Captions/imgs/1605.tif,1605
6366,a river goes through this area with dense forest on one bank and houses on the other side .,./UCM_Captions/imgs/1605.tif,1605
6367,it is a river with a forest on one bank and a road on the other side .,./UCM_Captions/imgs/1606.tif,1606
6368,a river with a forest on one bank and a road on the other side .,./UCM_Captions/imgs/1606.tif,1606
6369,green plants flourish on both banks of the river .,./UCM_Captions/imgs/1606.tif,1606
6370,lots of green plants flourish on both banks of the river .,./UCM_Captions/imgs/1606.tif,1606
6371,a river goes through this area with a forest on one bank and a road on the other side .,./UCM_Captions/imgs/1606.tif,1606
6372,it is a river with dense forest on both banks of the river .,./UCM_Captions/imgs/1607.tif,1607
6373,a river with dense forest on both banks of the river .,./UCM_Captions/imgs/1607.tif,1607
6374,green plants flourish on both banks of the river .,./UCM_Captions/imgs/1607.tif,1607
6375,lots of green plants flourish on both banks of the river .,./UCM_Captions/imgs/1607.tif,1607
6376,a river goes through a dense forest .,./UCM_Captions/imgs/1607.tif,1607
6377,it is a river with dense forest on both banks of the river .,./UCM_Captions/imgs/1608.tif,1608
6378,a river with dense forest on both banks of the river .,./UCM_Captions/imgs/1608.tif,1608
6379,green plants flourish on both banks of the river .,./UCM_Captions/imgs/1608.tif,1608
6380,lots of green plants flourish on both banks of the river .,./UCM_Captions/imgs/1608.tif,1608
6381,a river goes through a dense forest .,./UCM_Captions/imgs/1608.tif,1608
6382,it is a river with dense forest on both banks of the river .,./UCM_Captions/imgs/1609.tif,1609
6383,a river with dense forest on both banks of the river .,./UCM_Captions/imgs/1609.tif,1609
6384,green plants flourish on both banks of the river .,./UCM_Captions/imgs/1609.tif,1609
6385,lots of green plants flourish on both banks of the river .,./UCM_Captions/imgs/1609.tif,1609
6386,a river goes through a dense forest .,./UCM_Captions/imgs/1609.tif,1609
6387,it is a river with dense forest on both banks of the river .,./UCM_Captions/imgs/1610.tif,1610
6388,a river with dense forest on both banks of the river .,./UCM_Captions/imgs/1610.tif,1610
6389,green plants flourish on both banks of the river .,./UCM_Captions/imgs/1610.tif,1610
6390,lots of green plants flourish on both banks of the river .,./UCM_Captions/imgs/1610.tif,1610
6391,a river goes through a dense forest .,./UCM_Captions/imgs/1610.tif,1610
6392,it is a river with dense forest on both banks of the river .,./UCM_Captions/imgs/1611.tif,1611
6393,a river with dense forest on both banks of the river .,./UCM_Captions/imgs/1611.tif,1611
6394,green plants flourish on both banks of the river .,./UCM_Captions/imgs/1611.tif,1611
6395,lots of green plants flourish on both banks of the river .,./UCM_Captions/imgs/1611.tif,1611
6396,a river goes through a dense forest .,./UCM_Captions/imgs/1611.tif,1611
6397,it is a river with dense forest on both banks of the river .,./UCM_Captions/imgs/1612.tif,1612
6398,a river with dense forest on both banks of the river .,./UCM_Captions/imgs/1612.tif,1612
6399,green plants flourish on both banks of the river .,./UCM_Captions/imgs/1612.tif,1612
6400,lots of green plants flourish on both banks of the river .,./UCM_Captions/imgs/1612.tif,1612
6401,a river goes through a dense forest .,./UCM_Captions/imgs/1612.tif,1612
6402,it is a river with dense forest on both banks of the river .,./UCM_Captions/imgs/1613.tif,1613
6403,a river with dense forest on both banks of the river .,./UCM_Captions/imgs/1613.tif,1613
6404,green plants flourish on both banks of the river .,./UCM_Captions/imgs/1613.tif,1613
6405,lots of green plants flourish on both banks of the river .,./UCM_Captions/imgs/1613.tif,1613
6406,a river goes through a dense forest .,./UCM_Captions/imgs/1613.tif,1613
6407,it is a river with dense forest on both banks of the river .,./UCM_Captions/imgs/1614.tif,1614
6408,a river with dense forest on both banks of the river .,./UCM_Captions/imgs/1614.tif,1614
6409,green plants flourish on both banks of the river .,./UCM_Captions/imgs/1614.tif,1614
6410,lots of green plants flourish on both banks of the river .,./UCM_Captions/imgs/1614.tif,1614
6411,a river goes through a dense forest .,./UCM_Captions/imgs/1614.tif,1614
6412,it is a river with dense forest on both banks of the river .,./UCM_Captions/imgs/1615.tif,1615
6413,a river with dense forest on both banks of the river .,./UCM_Captions/imgs/1615.tif,1615
6414,green plants flourish on both banks of the river .,./UCM_Captions/imgs/1615.tif,1615
6415,lots of green plants flourish on both banks of the river .,./UCM_Captions/imgs/1615.tif,1615
6416,a river goes through a dense forest .,./UCM_Captions/imgs/1615.tif,1615
6417,it is a river with dense forest on both banks of the river .,./UCM_Captions/imgs/1616.tif,1616
6418,a river with dense forest on both banks of the river .,./UCM_Captions/imgs/1616.tif,1616
6419,green plants flourish on both banks of the river .,./UCM_Captions/imgs/1616.tif,1616
6420,lots of green plants flourish on both banks of the river .,./UCM_Captions/imgs/1616.tif,1616
6421,a river goes through a dense forest .,./UCM_Captions/imgs/1616.tif,1616
6422,it is a river with dense forest on both banks of the river .,./UCM_Captions/imgs/1617.tif,1617
6423,a river with dense forest on both banks of the river .,./UCM_Captions/imgs/1617.tif,1617
6424,green plants flourish on both banks of the river .,./UCM_Captions/imgs/1617.tif,1617
6425,lots of green plants flourish on both banks of the river .,./UCM_Captions/imgs/1617.tif,1617
6426,a river goes through a dense forest .,./UCM_Captions/imgs/1617.tif,1617
6427,it is a river with dense forest on both banks of the river .,./UCM_Captions/imgs/1618.tif,1618
6428,a river with dense forest on both banks of the river .,./UCM_Captions/imgs/1618.tif,1618
6429,green plants flourish on both banks of the river .,./UCM_Captions/imgs/1618.tif,1618
6430,lots of green plants flourish on both banks of the river .,./UCM_Captions/imgs/1618.tif,1618
6431,a river goes through a dense forest .,./UCM_Captions/imgs/1618.tif,1618
6432,it is a river with dense forest on both banks of the river .,./UCM_Captions/imgs/1619.tif,1619
6433,a river with dense forest on both banks of the river .,./UCM_Captions/imgs/1619.tif,1619
6434,green plants flourish on both banks of the river .,./UCM_Captions/imgs/1619.tif,1619
6435,lots of green plants flourish on both banks of the river .,./UCM_Captions/imgs/1619.tif,1619
6436,a river goes through a dense forest .,./UCM_Captions/imgs/1619.tif,1619
6437,it is a river with dense forest on both banks of the river .,./UCM_Captions/imgs/1620.tif,1620
6438,a river with dense forest on both banks of the river .,./UCM_Captions/imgs/1620.tif,1620
6439,green plants flourish on both banks of the river .,./UCM_Captions/imgs/1620.tif,1620
6440,lots of green plants flourish on both banks of the river .,./UCM_Captions/imgs/1620.tif,1620
6441,a river goes through a dense forest .,./UCM_Captions/imgs/1620.tif,1620
6442,it is a river with dense forest on both banks of the river .,./UCM_Captions/imgs/1621.tif,1621
6443,a river with dense forest on both banks of the river .,./UCM_Captions/imgs/1621.tif,1621
6444,green plants flourish on both banks of the river .,./UCM_Captions/imgs/1621.tif,1621
6445,lots of green plants flourish on both banks of the river .,./UCM_Captions/imgs/1621.tif,1621
6446,a river goes through a dense forest .,./UCM_Captions/imgs/1621.tif,1621
6447,it is a river with dense forest on both banks of the river .,./UCM_Captions/imgs/1622.tif,1622
6448,a river with dense forest on both banks of the river .,./UCM_Captions/imgs/1622.tif,1622
6449,green plants flourish on both banks of the river .,./UCM_Captions/imgs/1622.tif,1622
6450,lots of green plants flourish on both banks of the river .,./UCM_Captions/imgs/1622.tif,1622
6451,a river goes through a dense forest .,./UCM_Captions/imgs/1622.tif,1622
6452,it is a river with some plants on one bank and a road on the other side .,./UCM_Captions/imgs/1623.tif,1623
6453,a river with some plants on one bank and a road on the other side .,./UCM_Captions/imgs/1623.tif,1623
6454,green plants flourish on both banks of the river .,./UCM_Captions/imgs/1623.tif,1623
6455,lots of green plants flourish on both banks of the river .,./UCM_Captions/imgs/1623.tif,1623
6456,a river the area with some plants on one bank and a road on the other side .,./UCM_Captions/imgs/1623.tif,1623
6457,it is a river with some plants on one bank and a road on the other side .,./UCM_Captions/imgs/1624.tif,1624
6458,a river with some plants on one bank and a road on the other side .,./UCM_Captions/imgs/1624.tif,1624
6459,green plants flourish on both banks of the river .,./UCM_Captions/imgs/1624.tif,1624
6460,lots of green plants flourish on both banks of the river .,./UCM_Captions/imgs/1624.tif,1624
6461,a river the area with some plants on one bank and a road on the other side .,./UCM_Captions/imgs/1624.tif,1624
6462,it is a river with some plants on one bank and some cars parked on the other side .,./UCM_Captions/imgs/1625.tif,1625
6463,a river with some plants on one bank and some cars parked on the other side .,./UCM_Captions/imgs/1625.tif,1625
6464,green plants flourish on both banks of the river .,./UCM_Captions/imgs/1625.tif,1625
6465,lots of green plants flourish on both banks of the river .,./UCM_Captions/imgs/1625.tif,1625
6466,a river the area with some plants on one bank and some cars parked on the other side .,./UCM_Captions/imgs/1625.tif,1625
6467,it is a river with some plants on one bank and some cars parked on the other side .,./UCM_Captions/imgs/1626.tif,1626
6468,a river with some plants on one bank and some cars parked on the other side .,./UCM_Captions/imgs/1626.tif,1626
6469,green plants flourish on both banks of the river .,./UCM_Captions/imgs/1626.tif,1626
6470,lots of green plants flourish on both banks of the river .,./UCM_Captions/imgs/1626.tif,1626
6471,a river the area with some plants on one bank and some cars parked on the other side .,./UCM_Captions/imgs/1626.tif,1626
6472,it is a river with dense forest on both banks of the river .,./UCM_Captions/imgs/1627.tif,1627
6473,a river with dense forest on both banks of the river .,./UCM_Captions/imgs/1627.tif,1627
6474,green plants flourish on both banks of the river .,./UCM_Captions/imgs/1627.tif,1627
6475,lots of green plants flourish on both banks of the river .,./UCM_Captions/imgs/1627.tif,1627
6476,a river goes through a dense forest .,./UCM_Captions/imgs/1627.tif,1627
6477,it is a river with dense forest on both banks of the river .,./UCM_Captions/imgs/1628.tif,1628
6478,a river with dense forest on both banks of the river .,./UCM_Captions/imgs/1628.tif,1628
